989.0,;5.408.333.333.333.330
990.0,;5650.0
990.0,;5.766.666.666.666.660
990.0,;5.816.666.666.666.660
990.0,;5725.0
991.0,;5.791.666.666.666.660
991.0,;5725.0
991.0,;5.716.666.666.666.660
992.0,;5500.0
992.0,;5.358.333.333.333.330
992.0,;5.308.333.333.333.330
992.0,;5.308.333.333.333.330
993.0,;5.291.666.666.666.660
993.0,;5175.0
993.0,;5275.0
994.0,;5.458.333.333.333.330
994.0,;5700.0
994.0,;5.708.333.333.333.330
994.0,;5.741.666.666.666.660
995.0,;5600.0
995.0,;5700.0
995.0,;5.408.333.333.333.330
996.0,;5325.0
996.0,;5.233.333.333.333.330
996.0,;5.258.333.333.333.330
996.0,;5200.0
997.0,;5.258.333.333.333.330
997.0,;5.191.666.666.666.660
997.0,;5.291.666.666.666.660
998.0,;5050.0
998.0,;4.983.333.333.333.330
998.0,;5.041.666.666.666.660
998.0,;5225.0
999.0,;5125.0
999.0,;5200.0
999.0,;5.308.333.333.333.330
1000.0,;5525.0
1000.0,;5.358.333.333.333.330
1000.0,;5.216.666.666.666.660
1000.0,;5175.0
